"","date","and.mail","anglija.lt","animal.print.wallpaper","aptana.studio","benefity.w.uk","bikram.yoga.manchester","blogger.blogs","bodywise","border.agency","bristol.evening.post","broken.laptops","cake.courses","cancer.network","cheap.mots","children.centre.jobs","club.visa","cracked.com","credit.management","cupcake.company","cupcake.shops","custom.wordpress","design.blogs","dieline","dove.spa","easy.as.hgv","electrician.jobs","enzoani","fabric.inspirations","free.wordpress.themes","geek.glasses","geeky.glasses","get.my.website.on.google","good.run","government.vacancies","guard.jobs","hairandbeautyjobs","hopital","how.to.get.a.crb.check","impact.level","income.based","independent.review","jewellery.blog","jewellery.school","job.is","job.seekers","jobrapido","jobs.in.berkshire","jobs.in.crawley.west.sussex","jobs.in.halifax.west.yorkshire","jquery.bind","jquery.plugin","keepmoat.homes","labourer.jobs.in.london","light.in.a.box","ltv.mortgages","makeuseof","mckinsey.quarterly","mobile.selling","muscle.fuel","napp","naruto.wiki","nerd.glasses","netmums","nhs.information","nursing.diploma","official.guide","pedal.studio","perfection.bridal","phd.pharma","phone.selling","priority.club.visa","ptlls","purple.wedding.flowers","quality.inn.international","reader","redundancy.insurance","rubicon.people","security.jobs.in.glasgow","sell.a.mobile","sharethis","simply.childcare","skyhome","soaked.in.luxury","sound.converter","text.check","the.best.protein.shake","tiger.insurance","twitter.feeds","twitter.icons","twitter.widget","uk.border.agency","uk.border","unemployed.in.uk","unemployed","usn.muscle.fuel.anabolic","usn.muscle.fuel","virgin.finance","welsh.football.trust","winsford.lifestyle.centre","www.totaljobs.com","xenapp","xogogo","zebra.print.wallpaper","X10.cake","active.london","after.redundancy","alfa.romeo.mito","anyone.have","ask.a.lawyer","b4busty","bam.construct","been.made.redundant","being.made.redundant","bridgend.property","can.i.be.made.redundant","capital.plus","changing.the.world","cheap.baby","chichester.jobs","citysocialising","claim.jobseekers.allowance","claiming.job.seekers","claiming.redundancy","class.fitness","community.treatment.order","consultation.period","consultation.redundancy","corporate.bond.funds","corporate.bond.index","crazy.events","cut.jobs","darling.clothing","debt.support","direct.gov.uk","directgov.com","downturn","driving.jobs.in.kent","economic.downturn","ehow","enduro.news","esxi.server","facing.redundancy","fashion.internships","fonesafe","gb.oils","give.me.a.call","goal.centre","good.agency","government.payment","guarantee.pay","guardian.home.exchange","help.for.small.business","home.option","hospitals.bristol","hotel.smithfield","housing.benefits","how.much.income.support","how.much.is.unemployment","how.to.calculate.redundancy","i.have.been.made.redundant","i.love.my.bear","job.losses.uk","job.losses","jobcentre.plus","jobcentre","jobs.at.morrisons","jobseeker.allowance","kfc.coupons","king.careers","laid.off","lay.off","laying.off","layoff","layoffs","liberty.leasing","live.messenger.sign.in","lloyds.tsb.international","lloyds.tsb.phone","losses","lotc","ltv","made.redundant","making.redundancies","making.someone.redundant","maldron.hotel.smithfield","meal.offers","mercedes.wiki","mortgage.variable.rate","nationwide.standard.variable.rate","netflights","nhs.stoke","notice.for.redundancy","nowgamer","oil.etf","orange.insurance","orange.phone.insurance","parkway.motors","patient.reported.outcome.measures","patient.reported.outcome","pay.cut","perceptive.informatics","pr.internships","pricegong","printing.money","react.funding","reasons.for.redundancy","redundancies.uk","redundancies","redundancy.consultation","redundancy.matrix","redundancy.meeting","redundancy.money","redundancy.pay.tax","redundancy.pay","redundancy.payout","redundant","restaurant.discounts","restaurant.offers","risk.of.redundancy","security.guard.jobs","security.jobs","shp.jobs","siemens.healthcare","signing.on","soccerpitch","standard.redundancy","star.now","supermarket.jobs","svr.mortgage","tattoo.machine","tax.band.f","tax.free.redundancy","the.cake.lady","trade.credit.insurance","uk.corporate.bonds","uk.job.losses","unilever.leatherhead","university.hospitals.bristol","variable.mortgage.rates","vector.stock","virgin.credit.card.application","voicemail.orange","voluntary.redundancy","weight.gainer","what.do.i.do.","www.hsbc.co.uk"
"165","2017-09-01",54,10,7,4,15,17,13,23,"3",26,17,46,15,23,29,20,8,36,17,20,74,30,51,8,18,67,71,0,30,19,22,23,50,14,53,13,31,11,61,64,33,25,27,83,29,8,29,16,14,15,17,72,23,53,32,13,3,23,19,28,12,34,24,21,26,7,9,15,12,55,0,17,16,3,41,25,10,17,30,21,4,11,7,18,57,36,13,18,34,12,3,16,33,58,23,21,39,0,33,4,26,4,13,92,57,65,33,84,16,20,30,61,55,41,36,36,27,33,66,1,36,24,28,75,10,38,35,6,9,39,49,15,33,1,3,5,38,3,4,29,43,12,39,2,4,30,40,34,35,25,4,9,60,10,10,64,67,36,16,22,11,11,6,6,13,40,14,5,37,30,30,31,40,34,33,5,4,12,35,17,57,63,13,9,25,43,64,15,0,35,60,25,0,8,6,2,5,15,9,63,0,17,0,23,19,19,11,15,35,14,35,42,40,60,37,52,46,50,19,37,58,12,37,57,27,30,77,28,9,62,20,56,47,13,19,13,32,20,10,47,15,1,37,50,38,3
"166","2017-10-01",54,14,4,15,14,28,13,10,"4",25,20,37,12,11,18,20,10,44,19,19,63,27,50,9,9,64,70,6,32,22,13,19,45,15,45,9,34,12,44,56,41,14,27,84,25,6,27,12,13,29,21,59,30,49,37,20,3,25,23,23,11,35,22,27,25,8,9,13,12,53,0,15,12,2,42,22,19,14,32,18,1,9,0,27,58,26,20,17,19,10,4,16,22,59,20,21,41,5,31,6,32,2,7,89,62,68,33,84,20,14,35,57,61,54,38,35,37,28,60,0,37,20,9,73,19,39,37,4,22,37,45,29,38,2,3,11,48,6,6,25,45,11,42,0,2,16,35,28,39,30,9,10,35,26,18,63,57,28,25,41,8,13,13,5,12,31,21,9,35,40,33,33,25,53,20,3,5,11,42,36,58,78,24,9,33,51,66,14,8,28,54,29,0,12,6,2,30,14,17,49,4,37,0,32,40,18,13,15,37,8,42,31,58,63,15,59,48,48,27,34,57,14,37,50,16,7,60,29,11,63,15,55,60,4,18,17,40,23,9,44,20,2,39,39,36,5
"167","2017-11-01",57,19,4,15,14,37,13,30,"4",27,15,36,12,5,19,18,12,41,19,26,58,21,34,8,26,60,54,0,29,18,13,11,46,11,47,0,35,18,53,70,41,19,37,84,25,6,20,12,7,17,22,65,36,56,40,8,5,25,20,22,9,31,21,27,17,8,30,7,8,55,1,18,7,1,43,21,24,12,30,14,1,17,13,27,54,15,15,25,29,14,3,17,28,61,19,16,35,5,7,7,26,4,4,92,59,79,36,81,15,9,36,47,59,29,36,32,45,28,53,0,28,24,18,53,14,56,40,4,44,27,40,22,38,1,3,12,39,6,5,28,30,6,35,0,4,18,21,34,46,37,5,8,54,17,24,64,62,56,30,29,9,11,10,4,11,38,23,9,39,45,24,29,14,50,15,7,4,12,41,29,53,74,15,6,33,49,64,16,6,25,59,25,0,8,4,4,20,14,26,56,0,34,0,33,18,10,16,13,40,4,35,21,52,49,20,70,66,55,23,33,56,8,31,57,13,18,63,30,14,62,28,61,64,10,18,4,30,15,14,28,21,3,36,44,34,5
"168","2017-12-01",58,12,6,22,12,38,6,29,"3",20,17,24,11,6,21,13,12,31,18,15,48,19,19,11,9,47,42,0,27,18,16,18,33,10,45,20,25,11,45,36,34,15,24,62,20,5,16,0,21,15,14,43,26,50,21,13,1,18,11,16,8,41,18,16,15,7,25,3,6,47,2,10,12,2,37,16,15,9,30,14,3,14,34,30,51,12,13,12,18,9,2,16,20,49,16,7,27,0,6,4,17,2,6,64,43,60,32,79,5,15,11,71,35,24,46,37,34,25,45,0,38,23,14,41,35,24,17,6,14,25,42,8,48,2,1,12,14,11,4,30,42,9,28,2,2,19,22,15,34,20,8,6,50,16,6,46,49,18,5,44,7,12,7,3,9,23,18,5,28,49,24,19,19,32,22,3,4,11,33,26,43,54,6,11,35,35,57,8,3,26,52,20,0,5,7,0,21,22,18,55,0,15,4,26,19,22,13,12,17,7,16,11,22,34,11,45,34,44,14,44,47,5,25,53,13,4,81,17,6,54,16,50,52,6,15,9,13,28,8,40,22,2,21,38,20,7
"169","2018-01-01",54,17,13,10,27,21,12,27,"4",30,15,46,13,26,31,28,11,43,21,18,59,38,42,7,25,73,68,0,33,19,20,35,53,12,56,24,32,18,49,76,42,11,35,85,28,6,28,7,25,20,18,93,36,57,45,12,2,19,27,21,9,28,21,30,26,6,33,17,19,55,0,19,21,3,43,23,27,14,25,13,3,17,6,32,57,28,50,22,24,9,4,18,25,59,26,22,40,15,17,8,27,2,12,73,61,75,42,89,38,12,34,64,69,52,46,45,36,31,70,1,43,25,21,100,41,43,43,5,33,21,53,21,26,1,6,12,60,4,4,43,43,8,54,3,4,32,22,36,41,22,3,11,57,21,17,66,80,54,38,43,7,14,16,6,13,42,27,8,49,47,34,34,24,37,29,5,4,5,52,15,71,93,28,10,27,50,80,11,8,46,74,40,0,8,4,3,38,20,44,95,0,39,0,29,17,17,16,17,43,16,30,35,67,72,29,66,57,100,36,47,68,9,22,71,12,27,86,35,9,63,24,32,50,10,27,16,34,36,10,45,28,2,41,69,0,3
"170","2018-02-01",53,22,8,22,20,24,13,29,"4",27,17,38,16,23,17,20,11,37,27,20,69,26,32,13,19,71,80,13,30,15,11,37,52,14,54,17,32,9,52,70,40,15,37,83,26,7,24,8,7,22,20,100,35,51,36,26,4,17,25,24,7,39,20,26,20,5,7,17,16,44,0,21,23,2,40,20,25,17,19,10,2,22,27,22,51,12,20,14,20,11,4,16,39,57,13,14,27,0,18,3,25,4,11,76,55,79,43,86,0,15,15,78,60,55,38,30,39,27,58,1,22,18,24,74,30,39,45,7,46,36,45,23,22,2,4,10,62,4,3,42,26,6,40,2,2,25,7,33,43,45,15,8,67,18,48,50,57,59,11,40,8,12,12,5,12,30,22,14,55,40,32,30,25,37,22,6,4,10,38,13,62,85,13,8,70,77,64,9,12,32,58,40,0,5,7,0,26,11,18,56,5,22,4,26,38,16,17,15,45,16,37,33,72,90,26,66,47,59,26,37,64,7,23,65,20,26,77,28,9,55,35,54,47,12,34,4,46,16,11,33,28,1,48,56,16,7
"171","2018-03-01",54,21,12,10,18,12,12,20,"4",27,10,39,10,21,17,27,12,40,22,23,61,30,27,15,8,68,65,6,25,15,12,25,65,13,57,15,27,22,67,66,38,31,32,81,25,5,25,14,19,21,21,69,29,38,30,43,0,21,31,15,10,37,20,28,20,9,10,15,15,46,1,16,18,1,40,28,18,12,36,6,4,24,25,22,56,32,15,18,26,12,3,17,27,56,16,17,32,20,23,3,28,0,10,82,53,90,42,73,19,20,24,57,64,22,32,42,34,28,61,0,31,24,26,60,23,38,44,10,25,21,41,10,70,2,3,7,49,6,4,41,33,11,39,3,4,12,32,38,53,51,10,8,60,19,17,54,54,32,31,36,7,16,7,5,11,26,20,25,35,67,40,24,33,27,5,8,5,7,36,12,52,84,17,11,13,53,45,12,13,29,60,41,0,8,10,4,24,17,29,54,4,25,0,26,26,15,12,14,44,18,41,38,56,72,43,65,59,57,52,45,57,21,26,59,12,14,67,28,10,51,50,47,77,5,24,14,48,18,7,24,6,2,53,51,35,9
"172","2018-04-01",54,12,8,10,24,8,10,30,"4",27,6,31,17,6,24,29,9,37,18,13,51,24,36,25,0,65,37,24,24,15,13,24,53,12,50,13,28,12,46,67,40,21,30,82,24,5,24,8,17,16,17,76,25,42,23,16,4,21,15,22,7,22,17,27,19,8,19,7,10,35,0,13,27,3,39,19,10,8,26,4,1,14,39,20,57,57,21,19,23,9,4,17,26,50,11,14,34,5,26,6,20,0,4,71,50,72,44,85,15,14,32,61,50,61,33,32,32,30,56,0,35,27,18,59,19,46,31,4,26,34,34,18,38,2,3,9,33,7,4,34,40,17,42,0,0,26,35,38,41,34,12,6,53,19,30,58,58,39,32,17,8,17,9,4,10,26,25,0,30,33,26,24,40,32,10,7,2,7,40,37,59,67,21,14,33,33,52,12,8,25,63,32,0,5,5,5,10,21,25,47,0,21,0,29,13,15,11,11,31,15,26,29,54,56,25,60,63,53,25,42,59,19,21,58,57,21,60,23,5,51,31,44,58,16,39,17,25,27,9,28,20,1,42,47,28,7
"173","2018-05-01",54,10,4,4,19,8,5,29,"4",23,17,28,12,22,17,23,5,38,28,17,57,38,36,36,9,67,59,12,20,9,21,17,49,9,43,13,30,19,49,61,36,19,27,80,23,3,21,0,27,19,19,74,30,43,26,28,1,17,22,17,9,24,16,25,21,6,17,14,6,49,0,15,19,1,40,21,0,8,27,9,3,13,38,23,57,67,13,20,22,9,3,18,15,49,16,17,32,0,37,3,23,2,7,85,58,77,46,90,25,7,28,45,56,47,31,39,32,26,48,1,25,22,27,58,23,47,39,4,52,57,64,4,41,1,1,8,15,6,5,23,24,11,35,0,4,36,33,31,36,19,5,16,69,26,21,56,54,39,22,17,6,13,13,4,10,32,18,0,21,39,40,21,20,28,15,7,6,11,40,24,57,75,15,9,23,43,64,9,0,27,72,38,0,12,7,2,30,14,17,57,0,11,0,32,27,18,8,16,39,21,42,50,56,66,20,58,50,40,36,34,55,18,29,52,19,14,60,25,5,61,33,37,52,15,4,14,28,30,5,50,17,1,48,52,27,3
"174","2018-06-01",50,11,7,0,19,8,3,18,"3",26,12,30,8,0,20,31,6,35,18,19,56,19,34,29,9,69,75,18,24,15,11,29,48,10,52,19,25,9,46,62,33,26,35,79,23,3,21,10,21,16,19,83,36,46,34,17,1,20,20,21,11,31,16,27,19,5,13,19,7,46,0,14,14,3,38,15,39,10,24,11,1,17,26,25,58,38,9,22,26,12,3,17,20,50,16,18,31,0,15,3,22,3,9,76,45,80,40,82,15,11,15,73,62,49,37,36,40,24,51,0,20,28,14,56,39,34,37,0,18,28,52,4,53,2,3,6,32,2,4,20,33,12,26,2,4,16,27,35,36,48,5,9,55,14,25,60,56,17,18,34,5,16,11,3,9,20,11,9,30,48,31,24,22,29,5,4,2,8,35,29,60,77,15,5,10,40,74,13,3,25,57,28,0,10,4,0,25,15,17,43,0,20,0,25,18,16,12,15,37,13,26,32,55,68,20,59,56,37,25,42,58,15,24,60,23,36,71,27,9,61,37,36,68,7,18,15,31,16,4,32,18,2,40,53,34,3
"175","2018-07-01",49,14,9,8,14,12,7,25,"3",27,10,30,11,5,29,25,10,37,12,22,56,24,39,23,9,55,62,6,27,10,6,23,52,7,62,19,27,17,23,64,29,9,25,78,23,4,22,2,20,19,12,74,22,34,35,24,2,19,21,19,11,18,16,22,23,8,15,8,15,38,1,13,17,3,38,17,9,12,22,15,3,12,13,18,51,15,13,20,21,9,3,16,20,45,18,11,34,0,13,3,26,2,7,90,48,71,41,75,20,3,21,79,59,51,31,37,32,29,54,2,32,19,13,56,23,31,35,5,26,38,29,14,34,1,1,7,37,3,3,14,40,6,26,0,6,26,33,29,48,28,11,8,55,16,21,56,65,67,17,21,3,14,8,3,9,32,12,9,28,49,29,9,18,25,10,1,3,6,32,16,62,79,15,6,9,40,66,10,0,23,79,26,0,6,4,2,29,21,29,60,0,23,0,26,31,20,8,11,35,15,44,39,53,55,10,56,64,47,31,42,57,13,35,60,19,10,78,27,13,70,41,51,38,6,24,21,27,26,10,25,32,2,37,50,32,5
"176","2018-08-01",48,11,10,6,18,8,7,16,"3",24,19,40,7,5,15,25,7,38,18,27,48,25,28,15,9,65,80,6,23,8,21,30,40,9,59,16,28,14,28,52,33,14,23,74,22,4,20,7,20,36,15,76,25,32,35,20,2,23,18,26,9,25,17,22,22,7,13,5,15,60,0,15,24,1,37,18,9,12,24,4,4,12,6,17,52,29,21,17,24,6,2,16,23,49,17,13,28,5,15,1,18,0,14,88,47,69,35,83,10,7,11,57,46,45,33,12,20,28,56,2,34,19,18,62,24,29,30,2,26,37,35,22,55,1,0,6,46,5,3,32,48,9,24,0,4,23,19,32,35,41,7,8,59,20,21,54,51,62,20,33,8,6,6,3,9,29,10,13,30,42,21,16,16,30,0,5,3,11,31,16,62,64,24,9,23,43,73,15,6,25,63,22,0,5,11,4,10,11,21,57,4,30,0,28,36,13,8,9,30,4,31,24,47,49,30,51,53,54,16,40,58,17,29,62,28,7,75,35,11,69,40,28,22,3,7,6,30,19,13,37,32,1,31,43,29,10
"177","2018-09-01",51,12,18,0,15,8,11,21,"3",23,8,46,11,6,23,19,4,36,19,18,49,24,28,14,27,73,85,31,21,11,13,7,50,14,61,16,29,15,32,59,38,15,32,87,23,5,21,13,7,20,14,84,31,38,36,8,1,20,15,25,7,19,18,25,21,7,13,10,6,61,0,16,13,1,42,16,0,17,22,16,2,17,20,16,45,16,15,30,25,13,3,18,23,49,10,13,37,5,23,6,19,0,7,89,56,79,35,81,21,7,11,61,43,51,27,25,34,27,71,1,23,13,14,62,10,23,30,4,13,35,43,4,32,1,0,7,28,2,3,27,36,15,34,2,4,24,19,29,34,33,13,8,49,22,19,55,48,69,18,47,9,10,7,4,10,28,16,28,24,36,34,15,15,30,11,2,5,6,38,25,55,66,15,4,53,46,62,10,6,24,49,30,0,8,6,2,0,7,13,67,0,18,0,23,23,8,10,10,30,13,36,32,55,66,21,61,55,46,28,41,61,9,24,55,20,18,67,34,9,49,36,22,37,6,7,15,36,24,9,23,15,1,35,45,28,3
"178","2018-10-01",52,12,6,4,14,4,10,21,"3",23,13,31,13,16,23,17,6,38,18,17,56,27,36,11,35,77,86,6,21,8,15,24,50,10,56,13,31,18,43,72,34,16,31,85,20,3,24,5,13,10,15,82,27,47,31,12,2,18,17,22,8,24,18,26,19,7,17,5,6,45,0,14,15,2,44,17,0,0,25,20,4,14,38,19,51,7,10,16,24,8,2,18,28,54,21,19,30,10,27,5,19,2,4,79,60,74,34,93,30,5,11,69,64,57,28,19,35,25,57,0,22,19,27,57,28,43,46,7,13,32,40,11,42,1,0,11,24,2,3,26,46,9,40,0,4,39,21,27,40,38,5,8,44,23,21,52,48,56,32,21,8,5,8,3,10,34,14,13,39,61,26,20,36,61,15,4,2,4,41,33,54,90,18,5,14,54,58,10,0,23,63,29,0,7,4,2,5,28,30,63,0,21,0,30,13,10,7,12,46,15,44,34,54,73,20,61,43,46,29,48,60,14,25,57,16,14,60,28,7,58,29,26,52,8,35,2,35,15,3,38,15,3,40,40,24,3
"179","2018-11-01",52,16,13,8,23,6,5,23,"4",22,10,29,11,5,28,17,7,42,16,17,49,19,27,5,9,68,63,0,24,16,25,17,40,10,45,6,27,14,61,57,39,12,34,84,17,3,20,5,13,12,13,68,25,42,27,16,2,26,22,24,6,26,17,26,19,6,26,9,3,55,0,14,6,1,43,18,14,22,26,18,1,8,26,21,47,22,8,11,16,6,2,18,30,47,17,18,30,5,15,2,20,2,7,71,52,64,35,82,15,17,29,92,65,36,26,28,31,26,48,0,23,17,18,53,38,42,30,7,30,25,35,25,45,1,3,11,19,7,3,26,43,11,27,0,4,23,23,20,37,21,0,11,88,18,21,50,33,73,37,46,6,11,11,4,9,20,12,31,29,44,22,19,27,39,10,3,4,5,47,36,51,76,12,10,23,41,57,12,6,20,70,38,0,15,4,4,20,21,34,57,9,21,4,27,13,13,7,11,30,15,29,21,39,66,40,59,55,49,41,37,62,12,12,56,25,21,57,29,5,54,24,58,52,13,21,8,35,19,9,50,26,2,40,45,28,7
"180","2018-12-01",54,7,7,0,22,4,6,14,"2",22,14,24,8,0,17,14,10,31,11,10,28,7,21,11,18,50,47,0,17,18,9,11,41,7,52,7,22,7,45,43,31,25,26,64,15,4,16,8,14,20,8,53,35,44,15,34,1,18,16,14,7,32,16,21,15,7,20,6,7,44,0,10,6,2,39,14,20,0,21,5,1,10,47,16,44,23,9,11,19,8,2,15,19,44,14,7,31,0,13,1,13,2,9,63,38,43,26,71,0,9,11,45,28,40,24,20,22,21,37,0,32,10,0,37,25,25,25,6,14,37,32,15,54,1,0,7,14,1,4,26,39,6,27,0,2,24,25,17,68,36,4,7,48,9,13,36,39,29,13,35,6,5,10,2,7,16,11,14,18,44,22,18,13,35,16,2,2,5,40,25,40,47,12,4,39,47,42,8,6,19,39,27,0,4,4,0,15,18,27,62,0,11,0,21,23,32,10,9,25,7,17,16,41,40,10,42,50,48,19,37,51,9,8,45,10,15,59,22,8,55,24,52,32,8,11,2,16,8,3,33,12,1,22,36,24,5
"181","2019-01-01",51,12,18,8,18,4,7,19,"2",23,12,35,11,0,21,24,9,38,15,24,54,29,37,11,16,90,65,6,15,14,12,12,42,9,61,0,30,8,36,64,37,9,28,84,21,5,19,12,10,16,13,90,44,40,32,19,3,21,21,17,6,37,19,23,17,5,22,11,7,43,0,19,18,2,43,23,9,12,33,13,3,9,24,15,46,25,23,19,31,7,3,19,33,54,14,15,32,0,24,3,18,0,12,82,62,100,39,94,24,8,27,88,71,52,44,20,39,25,63,1,21,21,30,77,9,38,39,3,29,39,75,10,56,1,1,9,44,6,2,28,26,11,42,0,2,30,22,36,66,45,7,13,60,29,11,52,51,54,26,47,5,19,22,3,11,33,18,21,36,60,36,28,18,57,19,3,5,4,57,19,66,88,11,19,18,64,57,12,19,29,65,45,0,7,4,2,28,10,16,45,0,27,0,27,17,10,14,19,39,20,33,40,51,78,43,66,56,87,28,45,69,14,19,62,18,17,73,37,11,57,46,67,42,12,20,28,31,36,10,45,17,1,50,59,32,6
"182","2019-02-01",50,18,13,7,28,0,7,20,"2",26,7,31,17,19,19,19,7,36,20,13,42,28,23,11,31,86,66,0,21,7,23,13,43,10,46,8,32,8,58,54,41,0,30,84,20,6,24,0,8,14,14,91,29,53,23,19,3,18,20,18,8,31,19,24,17,4,28,20,11,45,0,16,26,2,40,24,0,10,35,13,2,11,30,21,49,49,5,19,27,4,3,16,23,49,23,20,28,0,26,2,12,0,15,77,53,91,39,79,12,8,17,80,58,40,43,19,29,24,55,1,17,17,21,55,22,45,48,0,26,44,45,9,37,1,3,10,46,8,5,29,48,14,32,5,2,40,28,41,48,46,4,11,63,20,21,47,44,33,33,59,8,23,15,3,10,25,10,48,33,61,38,27,24,51,6,4,4,7,43,39,66,93,18,14,11,62,59,12,0,23,46,56,0,14,4,4,18,34,30,64,0,17,0,30,16,12,19,15,48,18,44,37,39,86,6,69,65,55,21,38,66,14,14,58,8,17,74,37,8,70,25,44,43,5,29,30,33,23,6,74,21,1,48,65,28,0
